Serial,PMID,URL,Title,occurrence:: initial,occurrence:: update,taxonomy:: single strain,taxonomy:: single species,taxonomy:: multi-species,taxonomy:: virus,taxonomy:: eubacteria,taxonomy:: archaebacteia,taxonomy:: eukaryotes,taxonomy:: mammals,taxonomy:: model organism,taxonomy:: human,taxonomy:: invertebrate,taxonomy:: vertebrate,taxonomy:: unicellular eukaryotes,taxonomy:: plants,taxonomy:: fungi,data:: single molecule type,data:: DNA,data:: RNA,data:: protein,data:: lipids,data:: carbohydrates,data:: chemicals and small molecules,data:: genes,data:: genome,data:: transcriptome,data:: proteome,data:: metabolome,data:: structure,data:: sequence,data:: short tandem repeats,data:: intron/exon,data:: coding/non-coding DNA,data:: complements,data:: transposons,data:: promoters and regulators,data:: metal ion binding/ interactions,data:: enzymatic sites/ complexes,data:: localization,data:: motif,data:: classification,data:: genetic similarity and/or conservation,data:: properties and annotation,data:: enzymes,data:: ribozymes,data:: pathways,data:: protein-nucleic acid interactions,data:: protein-protein interactions,data:: post-translational modifications,data:: diseases,data:: mutations and polymorphisms,data:: probes and primers,data:: antibodies,data:: ligand activity and pairs,data:: drugs and drug targets,data:: clinical,data:: literature,data:: statistics,data:: ancient,data:: comparative,data:: high-throughput,data:: microarray,data:: NGS,data:: crystallography,data:: mass spectrometry,data:: images,data:: images:: microscopic,data:: model,data:: model:: 3D,data:: model:: interactions,data:: inferred,system:: organelles,system:: nucleus,system:: cytoplasm,system:: mitochondria,system:: chloroplast,system:: ribosome,system:: extracellular,system:: whole cell,system:: tissues,system:: organs,system:: organ systems,system:: organism,system:: population,access:: web forms/applications,access:: programmatic,access:: data download,access:: submission,status:: alive,status:: dead,status:: unknown,Category_List
97,23193283,http://www.arb-silva.de,The SILVA ribosomal RNA gene database project: improved data processing and web-based tools,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: eubacteria | taxonomy:: archaebacteia | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: invertebrate | taxonomy:: vertebrate | taxonomy:: unicellular eukaryotes | taxonomy:: fungi | data:: single molecule type | data:: RNA | data:: sequence | system:: ribosome | access:: web forms/applications | access:: data download | status:: alive
6,23930710,www.metidb.org,MetIDB: A Publicly Accessible Database of Predicted and Experimental H NMR Spectra of Flavonoids,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: single molecule type | data:: chemicals and small molecules | data:: structure | data:: properties and annotation | data:: mass spectrometry | data:: model:: 3D | access:: web forms/applications | access:: data download | status:: alive
142,23299411,http://rapdb.dna.affrc.go.jp/,Rice Annotation Project Database (RAP-DB): An integrative and interactive database for rice genomics,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,occurrence:: update | taxonomy:: multi-species | taxonomy:: plants | data:: DNA | data:: RNA | data:: protein | data:: genes | data:: genome | data:: transcriptome | data:: sequence | data:: genetic similarity and/or conservation | data:: properties and annotation | data:: mutations and polymorphisms | data:: literature | status:: unknown
99,23584834,http://www.allelefrequencies.net/diseases/,A database for curating the associations between killer cell immunoglobulin-like receptors and diseases in worldwide populations,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: genes | data:: sequence | data:: diseases | data:: mutations and polymorphisms | data:: clinical | data:: literature | access:: web forms/applications | access:: data download | access:: submission | status:: alive
98,23180796,http://www.animalgenome.org/QTLdb,Animal QTLdb: an improved database tool for livestock animal QTL/association data dissemination in the post-genome era,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: model organism | taxonomy:: vertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: properties and annotation | data:: literature | access:: web forms/applications | access:: data download | access:: submission | status:: alive
163,23143105,http://monarchbase.umassmed.edu,MonarchBase: the monarch butterfly genome database,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: invertebrate | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: transcriptome | data:: proteome | data:: sequence | data:: properties and annotation | system:: organism | access:: web forms/applications | access:: data download | status:: alive
168,24137008,http://mips.helmholtz-muenchen.de/HoPaCI/,HoPaCI-DB: host-Pseudomonas and Coxiella interaction database,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eubacteria | data:: protein | data:: genes | data:: structure | data:: sequence | data:: properties and annotation | data:: pathways | data:: protein-protein interactions | data:: images | access:: web forms/applications | access:: data download | status:: alive
169,23860041,http://mgdd.pasteur.ma,The Moroccan Genetic Disease Database (MGDD): a database for DNA variations related to inherited disorders and disease susceptibility,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: sequence | data:: diseases | data:: mutations and polymorphisms | data:: literature | system:: population | access:: web forms/applications | access:: data download | status:: alive
229,23093600,http://ctdbase.org/,The Comparative Toxicogenomics Database: update 2013,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | data:: DNA | data:: protein | data:: chemicals and small molecules | data:: genes | data:: drugs and drug targets | data:: literature | access:: web forms/applications | access:: data download | status:: alive
8,23074044,www.lovd.nl/flt4,FLT4/VEGFR3 and Milroy Disease: Novel Mutations; a Review of Published Variants and Database Update,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: update | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: genes | data:: sequence | data:: mutations and polymorphisms | data:: clinical | data:: literature | access:: web forms/applications | access:: data download | access:: submission | status:: alive
227,23175607,http://cyanolyase.genouest.org/,CyanoLyase: a database of phycobilin lyase sequences; motifs and functions,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: DNA | data:: protein | data:: genes | data:: genome | data:: structure | data:: sequence | data:: enzymatic sites/ complexes | data:: motif | data:: properties and annotation | data:: enzymes | data:: literature | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
226,23203878,http://d2p2.pro,D2P2: database of disordered protein predictions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: DNA | data:: protein | data:: genes | data:: genome | data:: structure | data:: sequence | data:: literature | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
225,23894186,http://dailab.sysu.edu.cn/bgdb/,BGDB: a database of bivalent genes,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: model organism | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: sequence | data:: literature | access:: web forms/applications | access:: data download | status:: alive
224,24198712,http://data.canadensys.net/vascan,Database of Vascular Plants of Canada (VASCAN): a community contributed taxonomic checklist of all vascular plants of Canada; Saint Pierre and Miquelon; and Greenland,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: plants | data:: classification | data:: literature | access:: web forms/applications | access:: data download | status:: alive
223,23837716,http://dbm.dna.affrc.go.jp/px/,KONAGAbase: a genomic and transcriptomic database for the diamondback moth; Plutella xylostella,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: invertebrate | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: transcriptome | data:: sequence | data:: properties and annotation | data:: literature | access:: web forms/applications | access:: data download | status:: alive
222,23161675,http://deepbase.sysu.edu.cn/chipbase/,ChIPBase: a database for decoding the transcriptional regulation of long non-coding RNA and microRNA genes from ChIP-Seq data,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: DNA | data:: RNA | data:: genes | data:: transcriptome | data:: sequence | data:: coding/non-coding DNA | data:: promoters and regulators | data:: properties and annotation | data:: literature | data:: high-throughput | access:: web forms/applications | access:: data download | status:: alive
221,23493258,http://depts.washington.edu/sokurel/variome,Microbial variome database: point mutations; adaptive or not; in bacterial core genomes,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eubacteria | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: mutations and polymorphisms | data:: literature | system:: population | access:: web forms/applications | access:: data download | status:: alive
220,23203985,http://dfam.janelia.org,Dfam: a database of repetitive DNA based on profile hidden Markov models,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: transposons | data:: properties and annotation | data:: literature | access:: web forms/applications | access:: data download | status:: alive
11,23443670,www.insight-group.org/mutations,The InSiGHT database: utilizing 100 years of insights into Lynch Syndrome,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,occurrence:: update | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: genes | data:: sequence | data:: mutations and polymorphisms | data:: literature | status:: unknown
270,24013926,http://bioinformatics.snu.ac.kr/xdb,The Xeno-glycomics database (XDB): a relational database of qualitative and quantitative pig glycome repertoire,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: vertebrate | data:: carbohydrates | data:: structure | data:: high-throughput | access:: web forms/applications | access:: data download | status:: alive
13,23893746,www.flyrnai.org/flyprimerbank,FlyPrimerBank: An Online Database for Drosophila melanogaster Gene Expression Analysis and Knockdown Evaluation of RNAi Reagents,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: model organism | taxonomy:: invertebrate | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: sequence | data:: probes and primers | data:: high-throughput | access:: web forms/applications | access:: data download | status:: alive
12,23161693,www.hmdb.ca,HMDB 3.0--The Human Metabolome Database in 2013,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: protein | data:: chemicals and small molecules | data:: genes | data:: metabolome | data:: structure | data:: sequence | data:: properties and annotation | data:: enzymes | data:: pathways | data:: clinical | data:: literature | access:: web forms/applications | access:: data download | status:: alive
15,23773584,www.chrombox.org/data,A database of chromatographic properties and mass spectra of fatty acid methyl esters from omega-3 products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,occurrence:: initial | data:: lipids | data:: structure | data:: mass spectrometry | access:: data download | status:: alive
14,23355415,www.echickatlas.org/ecap/home.html,eChickAtlas: An introduction to the database,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: model organism | taxonomy:: vertebrate | data:: RNA | data:: transcriptome | system:: organism | access:: web forms/applications | access:: submission | status:: alive
17,23943635,www.blad.co.in,BLAD: A comprehensive database of widely circulated beta-lactamases,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: DNA | data:: protein | data:: genes | data:: genome | data:: structure | data:: sequence | data:: enzymes | data:: literature | access:: web forms/applications | access:: data download | status:: alive
271,23826978,http://bioinformatics.psb.ugent.be/pico-plaza/,pico-PLAZA; a genome database of microbial photosynthetic eukaryotes,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: unicellular eukaryotes | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: classification | data:: genetic similarity and/or conservation | data:: properties and annotation | data:: literature | access:: web forms/applications | access:: data download | status:: alive
19,23332401,tuberculist.epfl.ch | www.patricbrc.org,Database resources for the tuberculosis community,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: eubacteria | data:: DNA | data:: RNA | data:: protein | data:: genes | data:: genome | data:: transcriptome | data:: proteome | data:: structure | data:: sequence | data:: properties and annotation | data:: pathways | data:: diseases | data:: clinical | data:: literature | data:: high-throughput | data:: microarray | system:: whole cell | system:: organism | access:: web forms/applications | access:: data download | status:: alive
18,23660284,urgi.versailles.inra.fr/dbWFA/,dbWFA: a web-based database for functional annotation of Triticum aestivum transcripts,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: plants | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: sequence | data:: properties and annotation | data:: literature | access:: web forms/applications | access:: data download | status:: alive
143,23180797,http://quorumpeps.ugent.be,Quorumpeps database: chemical space; microbial origin and functionality of quorum sensing peptides,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eubacteria | data:: protein | data:: sequence | data:: protein-protein interactions | data:: literature | access:: web forms/applications | access:: data download | access:: submission | status:: alive
88,23493402,http://www.cathacyc.org,CathaCyc; a metabolic pathway database built from Catharanthus roseus RNA-Seq data,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: plants | data:: DNA | data:: RNA | data:: chemicals and small molecules | data:: genes | data:: metabolome | data:: sequence | data:: enzymatic sites/ complexes | data:: enzymes | data:: pathways | data:: high-throughput | system:: organism | access:: web forms/applications | access:: data download | status:: alive
273,23262288,http://bioinformatics.biol.uoa.gr/LepChorionDB,LepChorionDB; a database of Lepidopteran chorion proteins and a set of tools useful for the identification of chorion proteins in Lepidopteran proteomes,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: invertebrate | data:: protein | data:: sequence | data:: literature | access:: web forms/applications | access:: data download | status:: alive
274,23842462,http://bioinformatica.uniroma2.it/DBATE/,DBATE: database of alternative transcripts expression,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: RNA | data:: transcriptome | data:: sequence | data:: properties and annotation | data:: high-throughput | system:: tissues | access:: web forms/applications | access:: data download | status:: alive
275,24205506,http://bioinfo2.ugr.es/NGSmethDB/database.php,CpGislandEVO: A Database and Genome Browser for Comparative Evolutionary Genomics of CpG Islands,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: genetic similarity and/or conservation | data:: literature | access:: web forms/applications | access:: data download | status:: alive
151,23989082,http://pfindr.net,PhenDisco: phenotype discovery system for the database of genotypes and phenotypes,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: properties and annotation | data:: diseases | data:: clinical | data:: literature | access:: web forms/applications | access:: data download | status:: alive
150,23688397,http://planex.plantbioinformatics.org,PLANEX: the plant co-expression database,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: plants | data:: DNA | data:: protein | data:: genes | data:: sequence | data:: properties and annotation | data:: protein-protein interactions | data:: literature | access:: web forms/applications | access:: data download | status:: alive
153,23681723,http://peptaibiotics-database.boku.ac.at,The comprehensive peptaibiotics database,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: plants | data:: single molecule type | data:: protein | data:: structure | data:: sequence | data:: classification | data:: literature | access:: programmatic | access:: data download | status:: alive
